# Created on 2026-03-12 15:44:28.043422+01:00 (1773326668.043422 s)
# baldaquin version: 0.10.0
# Creator: Pendulum View
# Pin number, Time [s], Position [a. u.]
4, 72.362, 489
5, 72.387, 508
4, 72.412, 489
5, 72.437, 508
4, 72.463, 489
5, 72.489, 507
4, 72.513, 490
5, 72.539, 508
4, 72.564, 490
5, 72.590, 508
4, 72.615, 491
5, 72.640, 507
4, 72.666, 490
5, 72.691, 507
4, 72.716, 491
5, 72.742, 507
4, 72.767, 490
5, 72.793, 507
4, 72.817, 490
5, 72.843, 508
4, 72.869, 490
5, 72.894, 507
4, 72.919, 491
5, 72.944, 507
4, 72.970, 491
5, 72.995, 507
4, 73.020, 490
5, 73.046, 507
4, 73.071, 490
5, 73.097, 507
4, 73.121, 490
5, 73.147, 507
4, 73.173, 490
5, 73.198, 507
4, 73.223, 488
5, 73.248, 507
4, 73.274, 490
5, 73.300, 507
4, 73.324, 489
5, 73.350, 507
4, 73.375, 490
5, 73.401, 507
4, 73.426, 489
5, 73.451, 507
4, 73.477, 489
5, 73.502, 507
4, 73.527, 489
5, 73.553, 507
4, 73.578, 489
5, 73.604, 507
4, 73.628, 489
5, 73.654, 507
4, 73.680, 489
5, 73.705, 507
4, 73.730, 489
5, 73.755, 508
4, 73.781, 489
5, 73.806, 507
4, 73.831, 490
5, 73.857, 507
4, 73.882, 489
5, 73.908, 507
4, 73.932, 490
5, 73.958, 508
4, 73.984, 490
5, 74.009, 507
4, 74.034, 491
5, 74.059, 507
4, 74.085, 490
5, 74.111, 507
4, 74.135, 490
5, 74.161, 508
4, 74.186, 490
5, 74.212, 507
4, 74.237, 490
5, 74.262, 507
4, 74.288, 490
5, 74.313, 507
4, 74.338, 490
5, 74.364, 507
4, 74.389, 490
5, 74.415, 508
4, 74.439, 490
5, 74.465, 507
4, 74.491, 490
5, 74.516, 507
4, 74.541, 491
5, 74.566, 507
4, 74.592, 489
5, 74.617, 507
4, 74.642, 490
5, 74.668, 507
4, 74.693, 490
5, 74.719, 507
4, 74.743, 489
5, 74.769, 507
4, 74.795, 489
5, 74.820, 507
4, 74.845, 489
5, 74.870, 507
4, 74.896, 489
5, 74.922, 507
4, 74.946, 490
5, 74.972, 507
4, 74.997, 489
5, 75.023, 507
4, 75.048, 489
5, 75.073, 507
4, 75.099, 489
5, 75.124, 508
4, 75.149, 490
5, 75.175, 507
4, 75.200, 489
5, 75.226, 507
4, 75.250, 490
5, 75.276, 507
4, 75.302, 490
5, 75.327, 507
4, 75.352, 490
5, 75.377, 507
4, 75.403, 491
5, 75.429, 507
4, 75.453, 491
5, 75.479, 507
4, 75.504, 490
5, 75.530, 507
4, 75.554, 490
5, 75.580, 508
4, 75.606, 490
5, 75.631, 507
4, 75.656, 490
5, 75.681, 507
4, 75.707, 490
5, 75.733, 507
4, 75.757, 490
5, 75.783, 507
4, 75.808, 490
5, 75.834, 508
4, 75.859, 490
5, 75.884, 507
4, 75.910, 490
5, 75.935, 507
4, 75.960, 490
5, 75.986, 507
4, 76.011, 490
5, 76.037, 508
4, 76.061, 489
5, 76.087, 507
4, 76.113, 489
5, 76.138, 508
4, 76.163, 489
5, 76.188, 507
4, 76.214, 489
5, 76.240, 507
4, 76.264, 489
5, 76.290, 507
4, 76.315, 489
5, 76.341, 507
4, 76.365, 489
5, 76.391, 507
4, 76.417, 489
5, 76.442, 507
4, 76.467, 490
5, 76.492, 507
4, 76.518, 489
5, 76.544, 508
4, 76.568, 489
5, 76.594, 508
4, 76.619, 490
5, 76.645, 508
4, 76.670, 490
5, 76.695, 507
4, 76.721, 490
5, 76.746, 508
4, 76.771, 491
5, 76.797, 507
4, 76.822, 490
5, 76.848, 508
4, 76.872, 490
5, 76.898, 508
4, 76.924, 491
5, 76.949, 508
4, 76.974, 490
5, 76.999, 507
4, 77.025, 491
5, 77.051, 507
4, 77.075, 490
5, 77.101, 507
4, 77.126, 490
5, 77.152, 508
4, 77.176, 490
5, 77.202, 507
4, 77.228, 489
5, 77.253, 507
4, 77.278, 489
5, 77.303, 507
4, 77.329, 490
5, 77.355, 507
4, 77.379, 489
5, 77.405, 507
4, 77.430, 489
5, 77.456, 507
4, 77.482, 489
5, 77.506, 507
4, 77.532, 489
5, 77.557, 507
4, 77.583, 489
5, 77.608, 505
4, 77.633, 489
5, 77.659, 506
4, 77.684, 489
5, 77.709, 507
4, 77.735, 490
5, 77.760, 507
4, 77.786, 489
5, 77.810, 507
4, 77.836, 490
5, 77.862, 507
4, 77.887, 489
5, 77.912, 507
4, 77.937, 491
5, 77.963, 507
4, 77.989, 490
5, 78.013, 507
4, 78.039, 490
5, 78.064, 507
4, 78.090, 490
5, 78.114, 507
4, 78.140, 490
5, 78.166, 507
4, 78.191, 490
5, 78.216, 507
4, 78.241, 491
5, 78.267, 508
4, 78.293, 491
5, 78.317, 507
4, 78.343, 490
5, 78.368, 507
4, 78.394, 491
5, 78.419, 507
4, 78.444, 490
5, 78.470, 507
4, 78.495, 490
5, 78.520, 507
4, 78.546, 491
5, 78.571, 507
4, 78.597, 490
5, 78.621, 507
4, 78.647, 490
5, 78.673, 507
4, 78.698, 490
5, 78.723, 508
4, 78.748, 490
5, 78.774, 507
4, 78.800, 490
5, 78.824, 507
4, 78.850, 490
5, 78.875, 507
4, 78.901, 490
5, 78.925, 507
4, 78.951, 490
5, 78.977, 507
4, 79.002, 490
5, 79.027, 507
4, 79.052, 490
5, 79.078, 507
4, 79.104, 489
5, 79.128, 507
4, 79.154, 490
5, 79.179, 507
4, 79.205, 490
5, 79.230, 507
4, 79.255, 490
5, 79.281, 507
4, 79.306, 490
5, 79.331, 507
4, 79.357, 490
5, 79.382, 507
4, 79.408, 490
5, 79.432, 507
4, 79.458, 490
5, 79.484, 507
4, 79.509, 490
5, 79.534, 507
4, 79.559, 490
5, 79.585, 507
4, 79.611, 491
5, 79.635, 507
4, 79.661, 490
5, 79.686, 507
4, 79.712, 490
5, 79.736, 507
4, 79.762, 490
5, 79.788, 507
4, 79.813, 490
5, 79.838, 507
4, 79.863, 490
5, 79.889, 507
4, 79.915, 490
5, 79.939, 508
4, 79.965, 490
5, 79.990, 507
4, 80.016, 490
5, 80.041, 507
4, 80.066, 490
5, 80.092, 508
4, 80.117, 489
5, 80.142, 508
4, 80.168, 490
5, 80.193, 508
4, 80.219, 489
5, 80.243, 507
4, 80.269, 490
5, 80.295, 507
4, 80.320, 489
5, 80.345, 507
4, 80.370, 490
5, 80.396, 508
4, 80.422, 489
5, 80.446, 507
4, 80.472, 490
5, 80.497, 508
4, 80.523, 490
5, 80.547, 507
4, 80.573, 489
5, 80.599, 507
4, 80.624, 490
5, 80.650, 507
4, 80.674, 490
5, 80.700, 508
4, 80.726, 490
5, 80.751, 507
4, 80.776, 490
5, 80.801, 507
4, 80.827, 491
5, 80.853, 507
4, 80.877, 491
5, 80.903, 507
4, 80.928, 490
5, 80.954, 508
4, 80.979, 490
5, 81.004, 508
4, 81.030, 490
5, 81.055, 507
4, 81.080, 490
5, 81.106, 507
4, 81.131, 490
5, 81.157, 507
4, 81.181, 490
5, 81.207, 508
4, 81.233, 490
5, 81.258, 508
4, 81.283, 490
5, 81.308, 506
4, 81.334, 489
5, 81.360, 507
4, 81.384, 489
5, 81.410, 507
4, 81.435, 490
5, 81.461, 507
4, 81.485, 489
5, 81.511, 507
4, 81.537, 489
5, 81.562, 507
4, 81.587, 490
5, 81.612, 508
4, 81.638, 489
5, 81.664, 507
4, 81.688, 490
5, 81.714, 507
4, 81.739, 489
5, 81.765, 508
4, 81.790, 489
5, 81.815, 507
4, 81.841, 490
5, 81.866, 507
4, 81.891, 490
5, 81.917, 507
4, 81.942, 491
5, 81.968, 506
4, 81.992, 490
5, 82.018, 507
4, 82.044, 491
5, 82.069, 507
4, 82.094, 491
5, 82.119, 507
4, 82.145, 491
5, 82.171, 507
4, 82.195, 490
5, 82.221, 507
4, 82.246, 491
5, 82.272, 507
4, 82.296, 490
5, 82.322, 507
4, 82.348, 491
5, 82.373, 507
4, 82.398, 490
5, 82.423, 507
4, 82.449, 490
5, 82.475, 507
4, 82.499, 490
5, 82.525, 507
4, 82.550, 491
5, 82.576, 507
4, 82.601, 490
5, 82.626, 508
4, 82.652, 490
5, 82.677, 507
4, 82.702, 490
5, 82.728, 507
4, 82.753, 490
5, 82.779, 507
4, 82.803, 490
5, 82.829, 507
4, 82.855, 489
5, 82.880, 507
4, 82.905, 489
5, 82.930, 507
4, 82.956, 489
5, 82.982, 508
4, 83.006, 490
5, 83.032, 508
4, 83.057, 489
5, 83.083, 507
4, 83.107, 490
5, 83.133, 507
4, 83.159, 490
5, 83.184, 508
4, 83.209, 490
5, 83.234, 507
4, 83.260, 489
5, 83.286, 508
4, 83.310, 490
5, 83.336, 508
4, 83.361, 490
5, 83.387, 508
4, 83.412, 490
5, 83.437, 507
4, 83.463, 490
5, 83.488, 508
4, 83.513, 490
5, 83.539, 507
4, 83.564, 490
5, 83.590, 507
4, 83.614, 490
5, 83.640, 507
4, 83.666, 490
5, 83.691, 508
4, 83.716, 490
5, 83.741, 508
4, 83.767, 490
5, 83.793, 507
4, 83.817, 490
5, 83.843, 507
4, 83.868, 490
5, 83.894, 508
4, 83.918, 490
5, 83.944, 508
4, 83.970, 490
5, 83.995, 508
4, 84.020, 490
5, 84.045, 508
4, 84.071, 490
5, 84.097, 507
4, 84.121, 490
5, 84.147, 507
4, 84.172, 490
5, 84.198, 508
4, 84.223, 489
5, 84.248, 507
4, 84.274, 489
5, 84.299, 508
4, 84.325, 490
5, 84.350, 508
4, 84.375, 489
5, 84.401, 507
4, 84.426, 490
5, 84.451, 507
4, 84.477, 490
5, 84.502, 507
4, 84.528, 490
5, 84.552, 507
4, 84.578, 490
5, 84.604, 508
4, 84.629, 490
5, 84.654, 507
4, 84.679, 490
5, 84.705, 507
4, 84.731, 490
5, 84.755, 508
4, 84.781, 490
5, 84.806, 508
4, 84.832, 490
5, 84.856, 508
4, 84.882, 490
5, 84.908, 508
4, 84.933, 490
5, 84.958, 507
4, 84.983, 490
5, 85.009, 507
4, 85.035, 490
5, 85.059, 507
4, 85.085, 490
5, 85.110, 507
4, 85.136, 490
5, 85.161, 507
4, 85.186, 490
5, 85.212, 507
4, 85.237, 490
5, 85.262, 507
4, 85.288, 490
5, 85.313, 507
4, 85.339, 490
5, 85.363, 508
4, 85.389, 490
5, 85.415, 506
4, 85.440, 490
5, 85.465, 507
4, 85.490, 490
5, 85.516, 507
4, 85.542, 490
5, 85.566, 507
4, 85.592, 490
5, 85.617, 507
4, 85.643, 489
5, 85.667, 507
4, 85.693, 490
5, 85.719, 507
4, 85.744, 490
5, 85.769, 507
4, 85.794, 490
5, 85.820, 507
4, 85.846, 490
5, 85.870, 507
4, 85.896, 491
5, 85.921, 507
4, 85.947, 490
5, 85.972, 508
4, 85.997, 490
5, 86.023, 508
4, 86.048, 490
5, 86.073, 507
4, 86.099, 490
5, 86.124, 507
4, 86.150, 491
5, 86.174, 507
4, 86.200, 490
5, 86.226, 508
4, 86.251, 490
5, 86.276, 507
4, 86.301, 491
5, 86.327, 507
4, 86.353, 491
5, 86.377, 507
4, 86.403, 490
5, 86.428, 507
4, 86.454, 491
5, 86.478, 507
4, 86.504, 490
5, 86.530, 507
4, 86.555, 490
5, 86.580, 507
4, 86.605, 490
5, 86.631, 507
4, 86.657, 491
5, 86.681, 507
4, 86.707, 490
5, 86.732, 507
4, 86.758, 490
5, 86.783, 507
4, 86.808, 490
5, 86.834, 507
